Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Province,Country,Product_ID,Product_Name,Category,Brand,Unit_Price,Order_ID,Order_Date,Quantity,Discount,Tax,Total_Amount,Payment_Method,Sales_Channel,Warehouse,Delivery_Status,Delivery_Days,Salesperson,Region,Customer_Satisfaction,Loyalty_Score,Return_Flag
,Customer_95,Female,,invalid-email,9855852869,Dharan,Koshi,Nepal,,Product_216,Information Technology,TechPro,-100,,1/19/2025,-3,27.51,9.17,528797.79,Khalti,Retail,WH-A,Shipped,-2,SP_100,Central,3,4,
,Customer_66,female,,invalid-email,9823043079,Nepalgunj,Koshi,Bangladesh,P624,Product_252,Information Technology,Nova,-100,,5/22/2025,-3,0.62,9.27,910426.29,Cash,Retail,WH-C,Delivered,14,SP_58,Central,,33,N
C-1747,Customer_492,,150,,9826261547,Nepalgunj,Lumbini,India,,Product_187,Electronics,CloudWare,-100,,,7,15.38,8.46,71410.07,Cash,Retail,WH-C,Delivered,-2,SP_89,Central,4,5,N
,Customer_975,M,150,,9881024521,Dharan,Bagmati,India,,Product_134,IT,Nova,13055.73,,,1,1.5,0.99,26258.8,Card,Wholesale,WH-A,Shipped,,SP_1,West,4,,N
CUST1749,Customer_2319,F,,,12345,Kathmandu,Bagmati,Nepal,P216,Product_391,Electronics,SmartX,,ORD-11748,3/13/2025,0,24.09,2.63,935840.67,Card,Retail,WH-A,Delivered,,SP_20,West,2,,N
CUST1750,Customer_126,F,,user1749@company.com,9855217993,Pokhara,Gandaki,Bangladesh,P638,Product_97,Office Supplies,DataMax,23744.9,,,8,24.6,12.31,,Khalti,Wholesale,WH-C,Cancelled,,SP_63,East,1,,Yes
CUST1751,Customer_523,male,,,,Butwal,Lumbini,Bangladesh,,Product_90,IT,DataMax,,,4/12/2025,17,25.65,11.23,585318,Khalti,Wholesale,WH-A,Delivered,-2,SP_75,Central,3,1,Yes
,Customer_1579,male,-5,,,Dharan,Gandaki,Bangladesh,P232,Product_366,Office Supplies,CloudWare,,,12/14/2025,0,3.17,5.03,74223.31,Bank Transfer,Wholesale,WH-A,Shipped,-2,SP_68,East,,17,
C-1753,Customer_608,F,-5,user1752@company.com,9826723709,Dharan,Bagmati,Nepal,P109,Product_252,Electronics,DataMax,,,9/4/2025,13,1.81,10.74,39954.42,Bank Transfer,Online,WH-B,Shipped,-2,SP_93,Central,5,,No
,Customer_62,,,,12345,Kathmandu ,Madhesh,Nepal,P170,Product_365,I.T.,CloudWare,,,9/3/2025,0,27.69,12.4,64332.79,Cash,Retail,WH-A,Delivered,,SP_62,East,5,77,Yes
,Customer_1235,female,,user1754@gmail.com,,Dharan,Madhesh,India,,Product_319,Information Technology,CloudWare,33767.14,,13/05/2025,-3,27.19,1.89,831773.57,Cash,Wholesale,WH-B,deliverd,-2,SP_30,West,4,15,
C-1756,Customer_1870,Female,42,,9819588332,Nepalgunj,Lumbini,Bangladesh,,Product_236,Office Supplies,DataMax,,,5/10/2025,20,25.9,5.25,,Card,Online,WH-C,Delivered,,SP_98,East,2,,
C-1757,Customer_2399,M,-5,invalid-email,,Kathmandu ,Madhesh,Nepal,,Product_206,IT,CloudWare,2837.69,,,15,8.93,4.95,624515.99,Bank Transfer,Wholesale,WH-C,Delivered,9,SP_5,West,1,27,
C-1758,Customer_755,F,150,invalid-email,9856153660,Pokhara,Lumbini,India,P175,Product_430,Furniture,DataMax,,,5/7/2025,2,22.36,2.6,,Cash,Retail,WH-C,Cancelled,,SP_59,West,,,Y
C-1759,Customer_1371,female,,,9861410308,Butwal,Koshi,Nepal,,Product_337,Information Technology,Nova,,,9/12/2025,-3,26.25,7.92,854964.15,Card,Retail,WH-A,Shipped,13,SP_48,Central,,,N
CUST1760,Customer_1683,male,,,9873030616,Lalitpur,Madhesh,India,,Product_337,I.T.,TechPro,-100,,6/1/2025,-3,5.34,10.49,,Card,Wholesale,WH-C,Shipped,,SP_41,Central,5,,Y
C-1761,Customer_1939,M,,invalid-email,12345,ktm,Gandaki,India,,Product_356,Furniture,CloudWare,,ORD-11760,11/16/2025,-3,17.69,6.46,,Bank Transfer,Wholesale,WH-C,Delivered,,SP_40,East,4,61,
,Customer_1668,female,150,,9819776493,Lalitpur,Koshi,Bangladesh,P956,Product_72,I.T.,SmartX,-100,ORD-11761,12/7/2025,0,2.75,3.85,28569.76,Bank Transfer,Retail,WH-B,deliverd,12,SP_7,East,1,94,Y
,Customer_852,Female,-5,user1762@gmail.com,9843037966,Pokhara,Koshi,Nepal,,Product_229,Office Supplies,SmartX,45460.61,,,11,5.48,6.23,539242.25,Card,Retail,WH-A,Pending,-2,SP_20,West,2,35,
,Customer_874,Female,150,user1763@company.com,,Biratnagar,Lumbini,India,,Product_473,Office Supplies,DataMax,,ORD-11763,,0,9.5,9.92,,Khalti,Retail,WH-A,Shipped,-2,SP_23,East,2,,Yes
C-1765,Customer_1657,M,,user1764@company.com,12345,Lalitpur,Madhesh,Nepal,,Product_382,Office Supplies,CloudWare,-100,ORD-11764,4/4/2025,-3,9.72,11.82,,eSewa,Online,WH-B,Delivered,-2,SP_96,Central,3,,Yes
,Customer_1297,F,150,user1765@company.com,9850147176,Kathmandu ,Gandaki,Bangladesh,,Product_72,Electronics,CloudWare,,,,13,16.08,6.07,612327.04,Cash,Retail,WH-C,Pending,8,SP_87,East,3,56,
CUST1767,Customer_2196,M,,invalid-email,12345,Biratnagar,Koshi,Bangladesh,,Product_477,Office Supplies,SmartX,14203.03,ORD-11766,19/08/2025,0,14.99,5.37,,Bank Transfer,Retail,WH-B,deliverd,-2,SP_65,Central,2,84,
CUST1768,Customer_1070,,,,,Dharan,Gandaki,Bangladesh,,Product_166,Furniture,SmartX,,ORD-11767,21/11/2025,18,12.74,7.34,,Card,Wholesale,WH-B,Pending,,SP_20,East,5,,N
CUST1769,Customer_1564,F,150,user1768@company.com,12345,Biratnagar,Lumbini,Nepal,,Product_380,I.T.,DataMax,,,21/08/2025,7,6.64,6.36,,Cash,Retail,WH-B,Pending,10,SP_47,West,4,,
,Customer_1999,,-5,invalid-email,,Butwal,Bagmati,Nepal,P497,Product_288,Office Supplies,CloudWare,,,1/19/2025,10,12.45,7.76,57731.89,Bank Transfer,Retail,WH-C,Shipped,-2,SP_87,East,5,96,N
,Customer_8,Female,35,user1770@gmail.com,,Dharan,Koshi,Nepal,,Product_243,Office Supplies,SmartX,,,5/15/2025,8,11.64,10.31,,Card,Retail,WH-B,Shipped,7,SP_35,East,1,78,No
,Customer_2344,male,,,9835170277,Kathmandu ,Lumbini,Bangladesh,,Product_150,Furniture,TechPro,-100,,8/26/2025,0,14.87,9.97,,Bank Transfer,Wholesale,WH-B,deliverd,5,SP_65,East,,25,No
,Customer_1048,Female,-5,user1772@gmail.com,9846370835,Biratnagar,Bagmati,Bangladesh,,Product_136,Electronics,DataMax,,ORD-11772,7/4/2025,0,13.71,2.13,628467.46,eSewa,Retail,WH-B,deliverd,,SP_15,East,3,,Y
C-1774,Customer_813,Male,,,,ktm,Madhesh,Nepal,P575,Product_223,Furniture,TechPro,,ORD-11773,4/1/2025,0,28.96,3.89,691174.69,Khalti,Online,WH-B,Cancelled,14,SP_42,East,,,N
C-1775,Customer_1562,,,user1774@company.com,12345,Nepalgunj,Bagmati,Nepal,P400,Product_103,Furniture,TechPro,-100,ORD-11774,8/2/2025,15,1.06,7.97,511925.86,Khalti,Wholesale,WH-C,Shipped,3,SP_24,Central,5,,Y
C-1776,Customer_749,female,37,user1775@gmail.com,9831583279,Nepalgunj,Madhesh,India,,Product_36,Furniture,SmartX,,,4/9/2025,10,18.96,2.64,,Cash,Wholesale,WH-B,Shipped,3,SP_37,Central,2,37,Yes
C-1777,Customer_877,female,,user1776@company.com,,Kathmandu ,Bagmati,India,,Product_265,Information Technology,CloudWare,-100,,,0,21.43,6.16,,eSewa,Online,WH-C,Cancelled,,SP_61,Central,3,99,No
,Customer_794,Female,,user1777@gmail.com,,Biratnagar,Gandaki,Bangladesh,P568,Product_472,Office Supplies,Nova,,ORD-11777,24/07/2025,-3,18.68,11.02,,Cash,Retail,WH-B,deliverd,,SP_77,East,3,,
,Customer_926,F,,,,Biratnagar,Bagmati,India,P282,Product_166,Office Supplies,CloudWare,-100,ORD-11778,,0,17.74,7.83,,Khalti,Online,WH-A,Delivered,5,SP_29,Central,3,1,Yes
,Customer_2026,M,-5,user1779@gmail.com,9865435515,Nepalgunj,Madhesh,Nepal,,Product_39,I.T.,CloudWare,2133.52,,21/02/2025,11,22.93,12.15,544351.3,Bank Transfer,Wholesale,WH-C,Delivered,-2,SP_86,East,1,,N
CUST1781,Customer_72,Female,150,invalid-email,,Pokhara,Koshi,Nepal,,Product_425,Electronics,DataMax,,,,8,10.06,12.15,,Khalti,Wholesale,WH-C,Shipped,1,SP_4,East,99,,Y
CUST1782,Customer_2498,Male,,invalid-email,12345,Biratnagar,Koshi,Bangladesh,P155,Product_206,Information Technology,SmartX,46656.39,,4/4/2025,-3,25.61,0.04,,Bank Transfer,Retail,WH-C,Shipped,,SP_56,Central,2,32,No
,Customer_314,M,150,user1782@company.com,12345,Pokhara,Bagmati,Bangladesh,,Product_196,Information Technology,DataMax,28378.28,,6/7/2025,-3,17.45,0.17,952027.54,Card,Retail,WH-B,deliverd,2,SP_22,Central,,,Yes
,Customer_440,,,,,Nepalgunj,Koshi,Nepal,,Product_228,IT,Nova,,,,-3,24.76,14.85,869057.3,Cash,Retail,WH-B,Delivered,,SP_19,Central,4,,Yes
,Customer_1068,,-5,invalid-email,9837010332,Dharan,Koshi,India,,Product_454,IT,Nova,-100,ORD-11784,11/6/2025,6,6.71,7.02,922167.34,Cash,Retail,WH-A,Cancelled,-2,SP_59,West,,97,Yes
,Customer_766,F,,,,Kathmandu,Lumbini,India,,Product_435,Information Technology,DataMax,9183.11,,15/02/2025,-3,5.53,3.44,605761.96,Cash,Retail,WH-A,Delivered,7,SP_39,East,3,,
CUST1787,Customer_1223,male,52,user1786@gmail.com,,Lalitpur,Gandaki,India,P771,Product_65,Information Technology,DataMax,,,10/24/2025,9,23.48,1.51,659638.11,Cash,Online,WH-A,deliverd,,SP_30,Central,,,No
,Customer_62,Male,150,,,Kathmandu,Gandaki,Nepal,,Product_195,Office Supplies,TechPro,3307.87,ORD-11787,,0,5.3,13.82,,Bank Transfer,Retail,WH-A,Shipped,-2,SP_16,East,3,15,Y
,Customer_159,F,,user1788@company.com,12345,Kathmandu,Madhesh,India,P269,Product_482,IT,TechPro,,ORD-11788,9/2/2025,0,2.16,7.07,50512.38,Bank Transfer,Online,WH-A,deliverd,,SP_58,West,4,,No
C-1790,Customer_775,female,-5,invalid-email,9861541038,ktm,Bagmati,Nepal,,Product_294,IT,TechPro,,,,0,6.71,11.51,4421.41,Khalti,Online,WH-C,Delivered,-2,SP_12,Central,5,,N
,Customer_1670,,150,user1790@company.com,,Dharan,Lumbini,India,,Product_238,IT,SmartX,14534.89,,,20,13.89,0.23,,Card,Wholesale,WH-B,deliverd,,SP_89,East,1,,Y
,Customer_395,M,55,invalid-email,12345,Butwal,Gandaki,Nepal,,Product_466,Information Technology,TechPro,-100,,5/19/2025,0,18.6,2.21,722478.77,Bank Transfer,Online,WH-C,Shipped,,SP_1,Central,3,97,
,Customer_872,M,,user1792@company.com,,Biratnagar,Gandaki,Nepal,P233,Product_326,I.T.,CloudWare,6100.64,,,9,11.71,1.63,,eSewa,Retail,WH-B,Delivered,,SP_41,Central,2,,Yes
,Customer_1399,M,,user1793@gmail.com,,Biratnagar,Gandaki,Nepal,,Product_230,I.T.,DataMax,-100,,3/11/2025,18,2.26,2.71,40336.47,eSewa,Online,WH-A,Pending,-2,SP_50,East,,33,No
C-1795,Customer_1406,male,,invalid-email,,Pokhara,Madhesh,India,P875,Product_103,Furniture,SmartX,,,14/07/2025,-3,29.79,6.45,,Bank Transfer,Retail,WH-A,Shipped,-2,SP_77,Central,1,81,
,Customer_668,male,-5,user1795@company.com,9847775241,Nepalgunj,Koshi,India,P234,Product_6,Office Supplies,SmartX,-100,,1/7/2025,12,10.1,8.58,,Cash,Online,WH-B,Pending,-2,SP_17,Central,5,51,
,Customer_1989,male,-5,,,Kathmandu ,Madhesh,Nepal,,Product_281,I.T.,DataMax,25915.66,,,0,20.64,0.47,41117.94,eSewa,Wholesale,WH-A,deliverd,-2,SP_65,West,99,,No
,Customer_1,F,,user1797@gmail.com,12345,Pokhara,Madhesh,Nepal,,Product_1,Office Supplies,TechPro,,,,0,5.99,11.81,62054.94,eSewa,Online,WH-C,Cancelled,,SP_36,West,5,65,
,Customer_1862,F,150,user1798@gmail.com,,Butwal,Madhesh,Nepal,,Product_391,I.T.,CloudWare,-100,ORD-11798,,0,11.13,12.01,64232.56,Card,Online,WH-B,Cancelled,-2,SP_5,West,4,3,No
,Customer_1416,M,-5,user1799@company.com,9855263966,Dharan,Koshi,India,P715,Product_241,Furniture,Nova,-100,,24/07/2025,-3,24.8,11.49,,Bank Transfer,Online,WH-B,Delivered,-2,SP_86,East,5,,N
,Customer_1872,Male,,invalid-email,,Butwal,Bagmati,India,,Product_133,Office Supplies,DataMax,33694.76,,5/3/2025,0,26.44,5.47,59656.88,Khalti,Wholesale,WH-B,Cancelled,4,SP_43,West,4,,
C-1802,Customer_1255,male,,invalid-email,,Pokhara,Gandaki,Bangladesh,P525,Product_99,Electronics,DataMax,,,1/8/2025,-3,25.04,4.41,92905.92,eSewa,Online,WH-C,Pending,,SP_98,East,99,78,N
C-1803,Customer_2040,female,,,12345,ktm,Gandaki,Bangladesh,P572,Product_69,Electronics,DataMax,,,,12,5.27,12.19,,Cash,Wholesale,WH-B,Pending,14,SP_46,East,4,75,
C-1804,Customer_1956,male,-5,invalid-email,12345,Dharan,Bagmati,Bangladesh,,Product_365,I.T.,TechPro,-100,,,12,26.62,9.9,,Bank Transfer,Online,WH-C,Cancelled,,SP_29,Central,2,,No
,Customer_2336,female,,,,Kathmandu,Bagmati,India,,Product_297,I.T.,Nova,22254.17,,,-3,2.62,6.56,,eSewa,Online,WH-C,Pending,10,SP_21,East,5,13,No
,Customer_2202,F,-5,,,Dharan,Koshi,Nepal,,Product_101,Information Technology,SmartX,,ORD-11805,,0,28.18,11.45,,Cash,Online,WH-C,Cancelled,-2,SP_70,East,2,,No
,Customer_1760,male,,user1806@gmail.com,12345,Lalitpur,Bagmati,Nepal,P722,Product_116,IT,TechPro,,,11/20/2025,17,11.74,14.88,88570.56,Card,Online,WH-A,Pending,10,SP_77,East,3,13,N
CUST1808,Customer_2145,F,,,9897516909,Pokhara,Gandaki,Nepal,,Product_21,I.T.,DataMax,,ORD-11807,,0,12.64,7.58,75290.52,Khalti,Online,WH-A,Shipped,,SP_9,East,3,,
,Customer_1822,,,invalid-email,12345,Butwal,Koshi,Nepal,,Product_33,Office Supplies,CloudWare,33545.71,,,-3,10.3,9.41,88657.7,Cash,Online,WH-B,Shipped,,SP_21,East,,32,No
,Customer_236,female,,user1809@company.com,,Dharan,Madhesh,Bangladesh,,Product_199,Information Technology,DataMax,,ORD-11809,4/7/2025,9,26.59,8.39,,Khalti,Retail,WH-C,Delivered,-2,SP_72,Central,,,No
CUST1811,Customer_1941,male,,user1810@company.com,,Kathmandu ,Madhesh,Bangladesh,,Product_487,I.T.,TechPro,,,,0,27.67,11.53,,eSewa,Retail,WH-C,Pending,12,SP_12,East,4,,N
,Customer_1607,M,,user1811@gmail.com,,Kathmandu ,Bagmati,Nepal,P839,Product_427,I.T.,CloudWare,,,11/18/2025,17,22.99,14.23,,Khalti,Online,WH-B,Delivered,,SP_5,Central,4,48,
,Customer_1034,M,150,,,Kathmandu ,Gandaki,Nepal,P287,Product_483,Furniture,CloudWare,,,,0,4,8.17,,eSewa,Wholesale,WH-B,Cancelled,,SP_50,East,,,
,Customer_248,Male,66,,,Butwal,Koshi,Bangladesh,P806,Product_132,Furniture,DataMax,,,,-3,2.12,1.51,,Khalti,Retail,WH-C,Pending,,SP_30,East,2,45,
,Customer_1268,,-5,,9868240959,Pokhara,Madhesh,Bangladesh,,Product_215,IT,TechPro,,ORD-11814,17/12/2025,12,28.77,9.56,74718.01,Cash,Online,WH-A,Delivered,,SP_82,Central,1,39,
,Customer_600,Male,,,,Dharan,Lumbini,Bangladesh,P863,Product_316,Office Supplies,Nova,-100,,13/07/2025,6,19.39,0.51,,Bank Transfer,Retail,WH-B,Delivered,,SP_96,Central,3,80,Y
,Customer_99,M,59,user1816@gmail.com,12345,Kathmandu ,Lumbini,India,,Product_44,IT,DataMax,34814.51,ORD-11816,9/16/2025,0,25.5,3.4,,Cash,Wholesale,WH-A,Shipped,,SP_98,East,3,,No
C-1818,Customer_1226,female,,user1817@company.com,9888173262,Pokhara,Gandaki,Nepal,,Product_413,Furniture,Nova,,ORD-11817,,0,16.47,13.47,719447.3,eSewa,Online,WH-C,Delivered,-2,SP_76,East,3,41,No
CUST1819,Customer_1900,Male,60,user1818@company.com,,Lalitpur,Lumbini,Nepal,,Product_94,Furniture,DataMax,,ORD-11818,,-3,12.26,12.49,93860.9,Bank Transfer,Online,WH-B,Delivered,-2,SP_74,Central,2,1,Y
,Customer_498,M,,,,Kathmandu ,Lumbini,Bangladesh,,Product_465,Information Technology,TechPro,,,8/10/2025,-3,29.46,5.55,,Card,Online,WH-B,Delivered,,SP_20,East,99,,
CUST1821,Customer_1484,Male,,,9828536971,Kathmandu,Koshi,Nepal,,Product_458,Office Supplies,Nova,,,,-3,26.12,5.26,21143.81,Khalti,Online,WH-B,Pending,,SP_2,West,3,,N
CUST1822,Customer_1288,Female,150,user1821@company.com,,Nepalgunj,Gandaki,Bangladesh,,Product_378,Information Technology,Nova,49641.96,,7/21/2025,-3,5.11,13.66,523752.28,Cash,Retail,WH-C,Delivered,,SP_16,West,5,10,
C-1823,Customer_233,female,,user1822@company.com,,Kathmandu ,Gandaki,Bangladesh,,Product_261,Electronics,CloudWare,-100,,16/11/2025,-3,10.49,8.84,97181.12,Cash,Wholesale,WH-C,deliverd,,SP_12,East,,2,N
,Customer_52,female,68,,9855068337,Biratnagar,Gandaki,India,,Product_276,IT,TechPro,43290.99,,10/4/2025,15,1.01,13.23,7835.38,Khalti,Wholesale,WH-A,deliverd,-2,SP_94,West,4,,No
CUST1825,Customer_1925,female,150,user1824@gmail.com,,Nepalgunj,Gandaki,Bangladesh,,Product_102,IT,Nova,-100,,7/4/2025,13,14.18,0.92,,Bank Transfer,Wholesale,WH-C,Delivered,3,SP_37,Central,5,,N
,Customer_2484,F,,,9827092513,Pokhara,Madhesh,Bangladesh,P606,Product_370,Information Technology,CloudWare,,,15/07/2025,11,29.59,2.95,,Khalti,Online,WH-A,Shipped,,SP_80,Central,1,13,No
,Customer_1006,F,,user1826@gmail.com,,Butwal,Madhesh,Bangladesh,,Product_292,Office Supplies,SmartX,-100,,4/22/2025,0,23.9,14.48,9485.9,Khalti,Retail,WH-C,Shipped,,SP_92,East,2,29,Yes
CUST1828,Customer_1143,M,,,12345,Biratnagar,Bagmati,Nepal,P912,Product_111,Electronics,Nova,,,25/04/2025,7,19.32,3.21,,Card,Retail,WH-A,Cancelled,10,SP_77,East,2,,N
C-1829,Customer_464,female,,invalid-email,9841814954,Nepalgunj,Lumbini,Nepal,,Product_179,Electronics,TechPro,-100,,1/16/2025,0,17.25,7.91,,Khalti,Wholesale,WH-C,Pending,,SP_21,Central,4,14,Yes
CUST1830,Customer_2499,Male,-5,,,Butwal,Madhesh,Nepal,,Product_57,Information Technology,CloudWare,-100,,5/13/2025,10,10.58,7.49,16303.83,Cash,Retail,WH-C,Delivered,2,SP_19,East,2,39,N
C-1831,Customer_456,M,,invalid-email,9894984638,Kathmandu,Koshi,Nepal,,Product_499,Furniture,Nova,,ORD-11830,10/13/2025,0,22.8,4.9,718116.85,Bank Transfer,Online,WH-A,Pending,2,SP_42,West,4,81,
,Customer_1839,female,-5,user1831@company.com,,Kathmandu,Lumbini,Bangladesh,P738,Product_93,IT,TechPro,,,5/22/2025,11,18.33,14.31,,Card,Retail,WH-B,Cancelled,-2,SP_8,East,4,,
C-1833,Customer_1312,Male,34,user1832@company.com,12345,Kathmandu,Koshi,Bangladesh,P176,Product_27,Information Technology,SmartX,,,4/12/2025,4,27.51,1.99,776498.02,eSewa,Wholesale,WH-B,Pending,2,SP_83,Central,4,,No
C-1834,Customer_1258,F,,,12345,Butwal,Koshi,India,,Product_37,Office Supplies,TechPro,,,,0,8.37,11.5,,Cash,Retail,WH-C,Cancelled,,SP_79,East,5,33,No
CUST1835,Customer_839,Female,,user1834@gmail.com,,Lalitpur,Koshi,India,,Product_394,IT,CloudWare,,,12/14/2025,0,12.38,1,,Cash,Online,WH-A,deliverd,2,SP_23,East,2,42,Y
C-1836,Customer_563,F,-5,invalid-email,,ktm,Madhesh,Nepal,,Product_127,I.T.,DataMax,,ORD-11835,20/01/2025,-3,14.82,11.3,,Cash,Retail,WH-A,Pending,-2,SP_26,East,4,43,No
,Customer_612,Male,-5,user1836@company.com,9884403162,Kathmandu,Gandaki,Bangladesh,P980,Product_236,Information Technology,DataMax,36241.94,,20/02/2025,11,21.98,2.32,87845.84,Cash,Online,WH-C,Pending,6,SP_66,West,1,,Y
,Customer_1422,,65,,,Butwal,Bagmati,Bangladesh,,Product_330,I.T.,Nova,,,,-3,25.5,6.19,,Cash,Wholesale,WH-B,deliverd,,SP_59,East,,,Yes
C-1839,Customer_981,male,,user1838@company.com,,Kathmandu,Gandaki,India,,Product_143,IT,CloudWare,-100,,7/2/2025,-3,10.92,11.06,941800.24,Card,Online,WH-B,Pending,-2,SP_77,Central,3,,Yes
,Customer_861,M,150,,9852318005,Butwal,Madhesh,Nepal,,Product_409,IT,DataMax,27802.36,,27/10/2025,-3,25.5,6.4,89874.32,eSewa,Retail,WH-A,Cancelled,,SP_48,West,2,12,
C-1841,Customer_1632,female,150,user1840@gmail.com,9883048296,Dharan,Bagmati,Bangladesh,P879,Product_486,I.T.,TechPro,-100,ORD-11840,,13,14.47,2.28,50541.65,Card,Retail,WH-C,Delivered,-2,SP_57,West,3,,No
,Customer_2488,Female,22,user1841@company.com,12345,Butwal,Gandaki,Bangladesh,,Product_246,Information Technology,TechPro,-100,ORD-11841,,-3,18.97,3.75,15700.26,eSewa,Retail,WH-A,Cancelled,,SP_73,East,1,,Yes
,Customer_1627,Male,,user1842@gmail.com,,ktm,Bagmati,India,,Product_203,Electronics,DataMax,-100,,15/05/2025,11,1.13,2.67,955856.36,Cash,Retail,WH-C,deliverd,-2,SP_21,West,2,,No
C-1844,Customer_1282,female,150,,9814770437,Nepalgunj,Lumbini,Nepal,,Product_487,Information Technology,DataMax,,,26/09/2025,5,5.31,2.3,87943.57,Bank Transfer,Wholesale,WH-C,deliverd,-2,SP_38,East,99,,No
C-1845,Customer_208,Female,-5,invalid-email,,Butwal,Gandaki,Nepal,P806,Product_297,IT,Nova,,ORD-11844,15/03/2025,0,18.79,10.99,65301.6,eSewa,Wholesale,WH-A,Delivered,-2,SP_13,Central,4,94,No
CUST1846,Customer_561,M,24,user1845@company.com,9879100574,Kathmandu ,Lumbini,Nepal,P280,Product_483,I.T.,CloudWare,31843.92,,12/4/2025,-3,23.85,3.94,635290.43,eSewa,Retail,WH-B,Delivered,,SP_32,West,5,98,No
CUST1847,Customer_1350,male,,,,Lalitpur,Koshi,Bangladesh,,Product_430,IT,TechPro,,ORD-11846,13/08/2025,-3,29.23,5.58,,Khalti,Wholesale,WH-A,deliverd,2,SP_61,Central,3,80,
C-1848,Customer_1919,F,,user1847@gmail.com,,Dharan,Madhesh,Bangladesh,,Product_226,Electronics,CloudWare,-100,ORD-11847,6/27/2025,-3,21.31,13.47,719723.16,Khalti,Online,WH-C,Pending,-2,SP_34,West,,75,Y
,Customer_1042,,,invalid-email,,Kathmandu ,Lumbini,Nepal,P153,Product_129,IT,CloudWare,,,8/13/2025,1,20.62,9.42,,Cash,Retail,WH-A,Shipped,-2,SP_42,West,,,Y
CUST1850,Customer_1494,Male,19,,12345,Kathmandu ,Gandaki,Nepal,,Product_20,Office Supplies,SmartX,-100,,,-3,2.79,0.02,937206.54,Card,Wholesale,WH-C,Pending,13,SP_32,East,4,,N
,Customer_358,male,150,user1850@gmail.com,12345,Kathmandu,Koshi,Nepal,,Product_42,Electronics,TechPro,,ORD-11850,24/05/2025,0,26.33,8.62,,Khalti,Retail,WH-B,deliverd,,SP_1,West,4,31,Y
,Customer_1265,female,,invalid-email,12345,Butwal,Madhesh,India,P212,Product_155,I.T.,DataMax,,ORD-11851,9/7/2025,11,15.91,9.6,,eSewa,Online,WH-A,Shipped,,SP_12,Central,4,,Yes
CUST1853,Customer_510,M,150,user1852@company.com,9814398867,Lalitpur,Bagmati,India,,Product_208,I.T.,TechPro,19687.98,ORD-11852,,0,23.21,4.08,,eSewa,Online,WH-A,Delivered,11,SP_20,West,,96,N
CUST1854,Customer_1355,female,,user1853@company.com,,Dharan,Bagmati,Nepal,P201,Product_85,Office Supplies,Nova,-100,,,0,5.78,1.49,,Khalti,Wholesale,WH-A,Cancelled,,SP_17,West,99,78,No
,Customer_2282,female,,,,Kathmandu,Koshi,Nepal,,Product_408,Office Supplies,DataMax,23105.05,ORD-11854,11/12/2025,6,9.06,14.15,,Card,Retail,WH-B,Delivered,11,SP_15,West,4,31,N
,Customer_464,M,150,user1855@company.com,,Biratnagar,Lumbini,India,,Product_472,Office Supplies,DataMax,,,10/26/2025,8,21.56,8.56,24410.36,Bank Transfer,Retail,WH-B,Pending,2,SP_46,East,2,70,
C-1857,Customer_603,female,55,,12345,Kathmandu ,Koshi,Nepal,P807,Product_214,IT,SmartX,42322.9,ORD-11856,17/06/2025,17,21.93,1.48,532821.19,Bank Transfer,Retail,WH-A,Pending,-2,SP_22,West,5,,No
,Customer_1413,Male,41,,9837609256,ktm,Bagmati,Bangladesh,P423,Product_254,Furniture,SmartX,21395.5,ORD-11857,4/8/2025,-3,19.7,8.82,12528.23,Cash,Retail,WH-B,Cancelled,,SP_67,West,,,Yes
,Customer_1312,M,49,invalid-email,12345,Kathmandu,Koshi,Nepal,P338,Product_148,IT,TechPro,,,4/5/2025,0,25.67,11.81,,Cash,Wholesale,WH-B,Pending,11,SP_47,West,3,,Y
C-1860,Customer_2467,F,33,,,Nepalgunj,Lumbini,Nepal,P233,Product_418,Furniture,SmartX,,,3/14/2025,0,16.58,12.28,,eSewa,Online,WH-C,deliverd,-2,SP_51,West,2,100,No
,Customer_2384,M,-5,user1860@gmail.com,9841075775,Butwal,Madhesh,Bangladesh,P535,Product_198,Furniture,DataMax,-100,,6/11/2025,20,24.12,11.9,,Cash,Wholesale,WH-B,Delivered,,SP_9,West,4,,Yes
C-1862,Customer_828,Female,,,,Butwal,Lumbini,Bangladesh,,Product_255,Electronics,CloudWare,-100,,,0,8.95,9.26,628034.25,Khalti,Online,WH-A,deliverd,12,SP_28,West,2,,Y
,Customer_2097,M,-5,,,Butwal,Gandaki,Nepal,P347,Product_482,Electronics,TechPro,129.84,,16/05/2025,0,15.18,0.65,78016.76,Khalti,Online,WH-B,Delivered,-2,SP_54,Central,4,48,N
,Customer_124,F,,user1863@gmail.com,12345,Biratnagar,Madhesh,Bangladesh,P936,Product_440,IT,Nova,,,11/21/2025,-3,11.8,3.88,850796.82,eSewa,Online,WH-B,Delivered,7,SP_54,West,,,N
,Customer_2443,F,,user1864@company.com,,Pokhara,Bagmati,India,P213,Product_379,Furniture,DataMax,44715.15,ORD-11864,17/05/2025,5,4.51,5.87,,Cash,Retail,WH-A,Delivered,,SP_72,West,3,,N
