Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Province,Country,Product_ID,Product_Name,Category,Brand,Unit_Price,Order_ID,Order_Date,Quantity,Discount,Tax,Total_Amount,Payment_Method,Sales_Channel,Warehouse,Delivery_Status,Delivery_Days,Salesperson,Region,Customer_Satisfaction,Loyalty_Score,Return_Flag
CUST1855,Customer_2026,M,-5.0,user1779@gmail.com,9865435515.0,Nepalgunj,Madhesh,Nepal,,Product_39,I.T.,CloudWare,2133.52,,21/02/2025,11,22.93,12.15,544351.3,Bank Transfer,Wholesale,WH-C,Delivered,-2.0,SP_86,East,1.0,,N
CUST1781,Customer_72,Female,150.0,invalid-email,,Pokhara,Koshi,Nepal,,Product_425,Electronics,DataMax,42.0,,,8,10.06,12.15,,Khalti,Wholesale,WH-C,Shipped,1.0,SP_4,East,99.0,,Y
CUST1782,Customer_2498,Male,42.0,invalid-email,12345.0,Biratnagar,Koshi,Bangladesh,P155,Product_206,Information Technology,SmartX,46656.39,,4/4/2025,-3,25.61,0.04,,Bank Transfer,Retail,WH-C,Shipped,,SP_56,Central,2.0,32.0,No
CUST1856,Customer_314,M,150.0,user1782@company.com,12345.0,Pokhara,Bagmati,Bangladesh,,Product_196,Information Technology,DataMax,28378.28,,6/7/2025,-3,17.45,0.17,952027.54,Card,Retail,WH-B,deliverd,2.0,SP_22,Central,,,Yes
CUST1857,Customer_440,Unknown,42.0,,,Nepalgunj,Koshi,Nepal,,Product_228,IT,Nova,42.0,,,-3,24.76,14.85,869057.3,Cash,Retail,WH-B,Delivered,,SP_19,Central,4.0,,Yes
CUST1858,Customer_1068,Unknown,-5.0,invalid-email,9837010332.0,Dharan,Koshi,India,,Product_454,IT,Nova,-100.0,ORD-11784,11/6/2025,6,6.71,7.02,922167.34,Cash,Retail,WH-A,Cancelled,-2.0,SP_59,West,,97.0,Yes
CUST1859,Customer_766,F,42.0,,,Kathmandu,Lumbini,India,,Product_435,Information Technology,DataMax,9183.11,,15/02/2025,-3,5.53,3.44,605761.96,Cash,Retail,WH-A,Delivered,7.0,SP_39,East,3.0,,
CUST1787,Customer_1223,male,52.0,user1786@gmail.com,,Lalitpur,Gandaki,India,P771,Product_65,Information Technology,DataMax,42.0,,10/24/2025,9,23.48,1.51,659638.11,Cash,Online,WH-A,deliverd,,SP_30,Central,,,No
CUST1860,Customer_62,Male,150.0,,,Kathmandu,Gandaki,Nepal,,Product_195,Office Supplies,TechPro,3307.87,ORD-11787,,0,5.3,13.82,,Bank Transfer,Retail,WH-A,Shipped,-2.0,SP_16,East,3.0,15.0,Y
CUST1861,Customer_159,F,42.0,user1788@company.com,12345.0,Kathmandu,Madhesh,India,P269,Product_482,IT,TechPro,42.0,ORD-11788,9/2/2025,0,2.16,7.07,50512.38,Bank Transfer,Online,WH-A,deliverd,,SP_58,West,4.0,,No
C-1790,Customer_775,female,-5.0,invalid-email,9861541038.0,ktm,Bagmati,Nepal,,Product_294,IT,TechPro,42.0,,,0,6.71,11.51,4421.41,Khalti,Online,WH-C,Delivered,-2.0,SP_12,Central,5.0,,N
CUST1862,Customer_1670,Unknown,150.0,user1790@company.com,,Dharan,Lumbini,India,,Product_238,IT,SmartX,14534.89,,,20,13.89,0.23,,Card,Wholesale,WH-B,deliverd,,SP_89,East,1.0,,Y
CUST1863,Customer_395,M,55.0,invalid-email,12345.0,Butwal,Gandaki,Nepal,,Product_466,Information Technology,TechPro,-100.0,,5/19/2025,0,18.6,2.21,722478.77,Bank Transfer,Online,WH-C,Shipped,,SP_1,Central,3.0,97.0,
CUST1864,Customer_872,M,42.0,user1792@company.com,,Biratnagar,Gandaki,Nepal,P233,Product_326,I.T.,CloudWare,6100.64,,,9,11.71,1.63,,eSewa,Retail,WH-B,Delivered,,SP_41,Central,2.0,,Yes
CUST1865,Customer_1399,M,42.0,user1793@gmail.com,,Biratnagar,Gandaki,Nepal,,Product_230,I.T.,DataMax,-100.0,,3/11/2025,18,2.26,2.71,40336.47,eSewa,Online,WH-A,Pending,-2.0,SP_50,East,,33.0,No
C-1795,Customer_1406,male,42.0,invalid-email,,Pokhara,Madhesh,India,P875,Product_103,Furniture,SmartX,42.0,,14/07/2025,-3,29.79,6.45,,Bank Transfer,Retail,WH-A,Shipped,-2.0,SP_77,Central,1.0,81.0,
CUST1866,Customer_668,male,-5.0,user1795@company.com,9847775241.0,Nepalgunj,Koshi,India,P234,Product_6,Office Supplies,SmartX,-100.0,,1/7/2025,12,10.1,8.58,,Cash,Online,WH-B,Pending,-2.0,SP_17,Central,5.0,51.0,
CUST1867,Customer_1989,male,-5.0,,,Kathmandu ,Madhesh,Nepal,,Product_281,I.T.,DataMax,25915.66,,,0,20.64,0.47,41117.94,eSewa,Wholesale,WH-A,deliverd,-2.0,SP_65,West,99.0,,No
CUST1868,Customer_1,F,42.0,user1797@gmail.com,12345.0,Pokhara,Madhesh,Nepal,,Product_1,Office Supplies,TechPro,42.0,,,0,5.99,11.81,62054.94,eSewa,Online,WH-C,Cancelled,,SP_36,West,5.0,65.0,
CUST1869,Customer_1862,F,150.0,user1798@gmail.com,,Butwal,Madhesh,Nepal,,Product_391,I.T.,CloudWare,-100.0,ORD-11798,,0,11.13,12.01,64232.56,Card,Online,WH-B,Cancelled,-2.0,SP_5,West,4.0,3.0,No
CUST1870,Customer_1416,M,-5.0,user1799@company.com,9855263966.0,Dharan,Koshi,India,P715,Product_241,Furniture,Nova,-100.0,,24/07/2025,-3,24.8,11.49,,Bank Transfer,Online,WH-B,Delivered,-2.0,SP_86,East,5.0,,N
CUST1871,Customer_1872,Male,42.0,invalid-email,,Butwal,Bagmati,India,,Product_133,Office Supplies,DataMax,33694.76,,5/3/2025,0,26.44,5.47,59656.88,Khalti,Wholesale,WH-B,Cancelled,4.0,SP_43,West,4.0,,
C-1802,Customer_1255,male,42.0,invalid-email,,Pokhara,Gandaki,Bangladesh,P525,Product_99,Electronics,DataMax,42.0,,1/8/2025,-3,25.04,4.41,92905.92,eSewa,Online,WH-C,Pending,,SP_98,East,99.0,78.0,N
C-1803,Customer_2040,female,42.0,,12345.0,ktm,Gandaki,Bangladesh,P572,Product_69,Electronics,DataMax,42.0,,,12,5.27,12.19,,Cash,Wholesale,WH-B,Pending,14.0,SP_46,East,4.0,75.0,
C-1804,Customer_1956,male,-5.0,invalid-email,12345.0,Dharan,Bagmati,Bangladesh,,Product_365,I.T.,TechPro,-100.0,,,12,26.62,9.9,,Bank Transfer,Online,WH-C,Cancelled,,SP_29,Central,2.0,,No
CUST1872,Customer_2336,female,42.0,,,Kathmandu,Bagmati,India,,Product_297,I.T.,Nova,22254.17,,,-3,2.62,6.56,,eSewa,Online,WH-C,Pending,10.0,SP_21,East,5.0,13.0,No
CUST1873,Customer_2202,F,-5.0,,,Dharan,Koshi,Nepal,,Product_101,Information Technology,SmartX,42.0,ORD-11805,,0,28.18,11.45,,Cash,Online,WH-C,Cancelled,-2.0,SP_70,East,2.0,,No
CUST1874,Customer_1760,male,42.0,user1806@gmail.com,12345.0,Lalitpur,Bagmati,Nepal,P722,Product_116,IT,TechPro,42.0,,11/20/2025,17,11.74,14.88,88570.56,Card,Online,WH-A,Pending,10.0,SP_77,East,3.0,13.0,N
CUST1808,Customer_2145,F,42.0,,9897516909.0,Pokhara,Gandaki,Nepal,,Product_21,I.T.,DataMax,42.0,ORD-11807,,0,12.64,7.58,75290.52,Khalti,Online,WH-A,Shipped,,SP_9,East,3.0,,
CUST1875,Customer_1822,Unknown,42.0,invalid-email,12345.0,Butwal,Koshi,Nepal,,Product_33,Office Supplies,CloudWare,33545.71,,,-3,10.3,9.41,88657.7,Cash,Online,WH-B,Shipped,,SP_21,East,,32.0,No
CUST1876,Customer_236,female,42.0,user1809@company.com,,Dharan,Madhesh,Bangladesh,,Product_199,Information Technology,DataMax,42.0,ORD-11809,4/7/2025,9,26.59,8.39,,Khalti,Retail,WH-C,Delivered,-2.0,SP_72,Central,,,No
CUST1811,Customer_1941,male,42.0,user1810@company.com,,Kathmandu ,Madhesh,Bangladesh,,Product_487,I.T.,TechPro,42.0,,,0,27.67,11.53,,eSewa,Retail,WH-C,Pending,12.0,SP_12,East,4.0,,N
CUST1877,Customer_1607,M,42.0,user1811@gmail.com,,Kathmandu ,Bagmati,Nepal,P839,Product_427,I.T.,CloudWare,42.0,,11/18/2025,17,22.99,14.23,,Khalti,Online,WH-B,Delivered,,SP_5,Central,4.0,48.0,
CUST1878,Customer_1034,M,150.0,,,Kathmandu ,Gandaki,Nepal,P287,Product_483,Furniture,CloudWare,42.0,,,0,4.0,8.17,,eSewa,Wholesale,WH-B,Cancelled,,SP_50,East,,,
CUST1879,Customer_248,Male,66.0,,,Butwal,Koshi,Bangladesh,P806,Product_132,Furniture,DataMax,42.0,,,-3,2.12,1.51,,Khalti,Retail,WH-C,Pending,,SP_30,East,2.0,45.0,
CUST1880,Customer_1268,Unknown,-5.0,,9868240959.0,Pokhara,Madhesh,Bangladesh,,Product_215,IT,TechPro,42.0,ORD-11814,17/12/2025,12,28.77,9.56,74718.01,Cash,Online,WH-A,Delivered,,SP_82,Central,1.0,39.0,
CUST1881,Customer_600,Male,42.0,,,Dharan,Lumbini,Bangladesh,P863,Product_316,Office Supplies,Nova,-100.0,,13/07/2025,6,19.39,0.51,,Bank Transfer,Retail,WH-B,Delivered,,SP_96,Central,3.0,80.0,Y
CUST1882,Customer_99,M,59.0,user1816@gmail.com,12345.0,Kathmandu ,Lumbini,India,,Product_44,IT,DataMax,34814.51,ORD-11816,9/16/2025,0,25.5,3.4,,Cash,Wholesale,WH-A,Shipped,,SP_98,East,3.0,,No
C-1818,Customer_1226,female,42.0,user1817@company.com,9888173262.0,Pokhara,Gandaki,Nepal,,Product_413,Furniture,Nova,42.0,ORD-11817,,0,16.47,13.47,719447.3,eSewa,Online,WH-C,Delivered,-2.0,SP_76,East,3.0,41.0,No
CUST1819,Customer_1900,Male,60.0,user1818@company.com,,Lalitpur,Lumbini,Nepal,,Product_94,Furniture,DataMax,42.0,ORD-11818,,-3,12.26,12.49,93860.9,Bank Transfer,Online,WH-B,Delivered,-2.0,SP_74,Central,2.0,1.0,Y
CUST1883,Customer_498,M,42.0,,,Kathmandu ,Lumbini,Bangladesh,,Product_465,Information Technology,TechPro,42.0,,8/10/2025,-3,29.46,5.55,,Card,Online,WH-B,Delivered,,SP_20,East,99.0,,
CUST1821,Customer_1484,Male,42.0,,9828536971.0,Kathmandu,Koshi,Nepal,,Product_458,Office Supplies,Nova,42.0,,,-3,26.12,5.26,21143.81,Khalti,Online,WH-B,Pending,,SP_2,West,3.0,,N
CUST1822,Customer_1288,Female,150.0,user1821@company.com,,Nepalgunj,Gandaki,Bangladesh,,Product_378,Information Technology,Nova,49641.96,,7/21/2025,-3,5.11,13.66,523752.28,Cash,Retail,WH-C,Delivered,,SP_16,West,5.0,10.0,
C-1823,Customer_233,female,42.0,user1822@company.com,,Kathmandu ,Gandaki,Bangladesh,,Product_261,Electronics,CloudWare,-100.0,,16/11/2025,-3,10.49,8.84,97181.12,Cash,Wholesale,WH-C,deliverd,,SP_12,East,,2.0,N
CUST1884,Customer_52,female,68.0,,9855068337.0,Biratnagar,Gandaki,India,,Product_276,IT,TechPro,43290.99,,10/4/2025,15,1.01,13.23,7835.38,Khalti,Wholesale,WH-A,deliverd,-2.0,SP_94,West,4.0,,No
CUST1825,Customer_1925,female,150.0,user1824@gmail.com,,Nepalgunj,Gandaki,Bangladesh,,Product_102,IT,Nova,-100.0,,7/4/2025,13,14.18,0.92,,Bank Transfer,Wholesale,WH-C,Delivered,3.0,SP_37,Central,5.0,,N
CUST1885,Customer_2484,F,42.0,,9827092513.0,Pokhara,Madhesh,Bangladesh,P606,Product_370,Information Technology,CloudWare,42.0,,15/07/2025,11,29.59,2.95,,Khalti,Online,WH-A,Shipped,,SP_80,Central,1.0,13.0,No
CUST1886,Customer_1006,F,42.0,user1826@gmail.com,,Butwal,Madhesh,Bangladesh,,Product_292,Office Supplies,SmartX,-100.0,,4/22/2025,0,23.9,14.48,9485.9,Khalti,Retail,WH-C,Shipped,,SP_92,East,2.0,29.0,Yes
CUST1828,Customer_1143,M,42.0,,12345.0,Biratnagar,Bagmati,Nepal,P912,Product_111,Electronics,Nova,42.0,,25/04/2025,7,19.32,3.21,,Card,Retail,WH-A,Cancelled,10.0,SP_77,East,2.0,,N
C-1829,Customer_464,female,42.0,invalid-email,9841814954.0,Nepalgunj,Lumbini,Nepal,,Product_179,Electronics,TechPro,-100.0,,1/16/2025,0,17.25,7.91,,Khalti,Wholesale,WH-C,Pending,,SP_21,Central,4.0,14.0,Yes
CUST1830,Customer_2499,Male,-5.0,,,Butwal,Madhesh,Nepal,,Product_57,Information Technology,CloudWare,-100.0,,5/13/2025,10,10.58,7.49,16303.83,Cash,Retail,WH-C,Delivered,2.0,SP_19,East,2.0,39.0,N
C-1831,Customer_456,M,42.0,invalid-email,9894984638.0,Kathmandu,Koshi,Nepal,,Product_499,Furniture,Nova,42.0,ORD-11830,10/13/2025,0,22.8,4.9,718116.85,Bank Transfer,Online,WH-A,Pending,2.0,SP_42,West,4.0,81.0,
CUST1887,Customer_1839,female,-5.0,user1831@company.com,,Kathmandu,Lumbini,Bangladesh,P738,Product_93,IT,TechPro,42.0,,5/22/2025,11,18.33,14.31,,Card,Retail,WH-B,Cancelled,-2.0,SP_8,East,4.0,,
C-1833,Customer_1312,Male,34.0,user1832@company.com,12345.0,Kathmandu,Koshi,Bangladesh,P176,Product_27,Information Technology,SmartX,42.0,,4/12/2025,4,27.51,1.99,776498.02,eSewa,Wholesale,WH-B,Pending,2.0,SP_83,Central,4.0,,No
C-1834,Customer_1258,F,42.0,,12345.0,Butwal,Koshi,India,,Product_37,Office Supplies,TechPro,42.0,,,0,8.37,11.5,,Cash,Retail,WH-C,Cancelled,,SP_79,East,5.0,33.0,No
CUST1835,Customer_839,Female,42.0,user1834@gmail.com,,Lalitpur,Koshi,India,,Product_394,IT,CloudWare,42.0,,12/14/2025,0,12.38,1.0,,Cash,Online,WH-A,deliverd,2.0,SP_23,East,2.0,42.0,Y
C-1836,Customer_563,F,-5.0,invalid-email,,ktm,Madhesh,Nepal,,Product_127,I.T.,DataMax,42.0,ORD-11835,20/01/2025,-3,14.82,11.3,,Cash,Retail,WH-A,Pending,-2.0,SP_26,East,4.0,43.0,No
CUST1888,Customer_612,Male,-5.0,user1836@company.com,9884403162.0,Kathmandu,Gandaki,Bangladesh,P980,Product_236,Information Technology,DataMax,36241.94,,20/02/2025,11,21.98,2.32,87845.84,Cash,Online,WH-C,Pending,6.0,SP_66,West,1.0,,Y
CUST1889,Customer_1422,Unknown,65.0,,,Butwal,Bagmati,Bangladesh,,Product_330,I.T.,Nova,42.0,,,-3,25.5,6.19,,Cash,Wholesale,WH-B,deliverd,,SP_59,East,,,Yes
C-1839,Customer_981,male,42.0,user1838@company.com,,Kathmandu,Gandaki,India,,Product_143,IT,CloudWare,-100.0,,7/2/2025,-3,10.92,11.06,941800.24,Card,Online,WH-B,Pending,-2.0,SP_77,Central,3.0,,Yes
CUST1890,Customer_861,M,150.0,,9852318005.0,Butwal,Madhesh,Nepal,,Product_409,IT,DataMax,27802.36,,27/10/2025,-3,25.5,6.4,89874.32,eSewa,Retail,WH-A,Cancelled,,SP_48,West,2.0,12.0,
C-1841,Customer_1632,female,150.0,user1840@gmail.com,9883048296.0,Dharan,Bagmati,Bangladesh,P879,Product_486,I.T.,TechPro,-100.0,ORD-11840,,13,14.47,2.28,50541.65,Card,Retail,WH-C,Delivered,-2.0,SP_57,West,3.0,,No
CUST1891,Customer_2488,Female,22.0,user1841@company.com,12345.0,Butwal,Gandaki,Bangladesh,,Product_246,Information Technology,TechPro,-100.0,ORD-11841,,-3,18.97,3.75,15700.26,eSewa,Retail,WH-A,Cancelled,,SP_73,East,1.0,,Yes
CUST1892,Customer_1627,Male,42.0,user1842@gmail.com,,ktm,Bagmati,India,,Product_203,Electronics,DataMax,-100.0,,15/05/2025,11,1.13,2.67,955856.36,Cash,Retail,WH-C,deliverd,-2.0,SP_21,West,2.0,,No
C-1844,Customer_1282,female,150.0,,9814770437.0,Nepalgunj,Lumbini,Nepal,,Product_487,Information Technology,DataMax,42.0,,26/09/2025,5,5.31,2.3,87943.57,Bank Transfer,Wholesale,WH-C,deliverd,-2.0,SP_38,East,99.0,,No
C-1845,Customer_208,Female,-5.0,invalid-email,,Butwal,Gandaki,Nepal,P806,Product_297,IT,Nova,42.0,ORD-11844,15/03/2025,0,18.79,10.99,65301.6,eSewa,Wholesale,WH-A,Delivered,-2.0,SP_13,Central,4.0,94.0,No
CUST1846,Customer_561,M,24.0,user1845@company.com,9879100574.0,Kathmandu ,Lumbini,Nepal,P280,Product_483,I.T.,CloudWare,31843.92,,12/4/2025,-3,23.85,3.94,635290.43,eSewa,Retail,WH-B,Delivered,,SP_32,West,5.0,98.0,No
CUST1847,Customer_1350,male,42.0,,,Lalitpur,Koshi,Bangladesh,,Product_430,IT,TechPro,42.0,ORD-11846,13/08/2025,-3,29.23,5.58,,Khalti,Wholesale,WH-A,deliverd,2.0,SP_61,Central,3.0,80.0,
C-1848,Customer_1919,F,42.0,user1847@gmail.com,,Dharan,Madhesh,Bangladesh,,Product_226,Electronics,CloudWare,-100.0,ORD-11847,6/27/2025,-3,21.31,13.47,719723.16,Khalti,Online,WH-C,Pending,-2.0,SP_34,West,,75.0,Y
CUST1893,Customer_1042,Unknown,42.0,invalid-email,,Kathmandu ,Lumbini,Nepal,P153,Product_129,IT,CloudWare,42.0,,8/13/2025,1,20.62,9.42,,Cash,Retail,WH-A,Shipped,-2.0,SP_42,West,,,Y
CUST1850,Customer_1494,Male,19.0,,12345.0,Kathmandu ,Gandaki,Nepal,,Product_20,Office Supplies,SmartX,-100.0,,,-3,2.79,0.02,937206.54,Card,Wholesale,WH-C,Pending,13.0,SP_32,East,4.0,,N
CUST1894,Customer_358,male,150.0,user1850@gmail.com,12345.0,Kathmandu,Koshi,Nepal,,Product_42,Electronics,TechPro,42.0,ORD-11850,24/05/2025,0,26.33,8.62,,Khalti,Retail,WH-B,deliverd,,SP_1,West,4.0,31.0,Y
CUST1895,Customer_1265,female,42.0,invalid-email,12345.0,Butwal,Madhesh,India,P212,Product_155,I.T.,DataMax,42.0,ORD-11851,9/7/2025,11,15.91,9.6,,eSewa,Online,WH-A,Shipped,,SP_12,Central,4.0,,Yes
CUST1853,Customer_510,M,150.0,user1852@company.com,9814398867.0,Lalitpur,Bagmati,India,,Product_208,I.T.,TechPro,19687.98,ORD-11852,,0,23.21,4.08,,eSewa,Online,WH-A,Delivered,11.0,SP_20,West,,96.0,N
CUST1854,Customer_1355,female,42.0,user1853@company.com,,Dharan,Bagmati,Nepal,P201,Product_85,Office Supplies,Nova,-100.0,,,0,5.78,1.49,,Khalti,Wholesale,WH-A,Cancelled,,SP_17,West,99.0,78.0,No
CUST1896,Customer_2282,female,42.0,,,Kathmandu,Koshi,Nepal,,Product_408,Office Supplies,DataMax,23105.05,ORD-11854,11/12/2025,6,9.06,14.15,,Card,Retail,WH-B,Delivered,11.0,SP_15,West,4.0,31.0,N
CUST1897,Customer_464,M,150.0,user1855@company.com,,Biratnagar,Lumbini,India,,Product_472,Office Supplies,DataMax,42.0,,10/26/2025,8,21.56,8.56,24410.36,Bank Transfer,Retail,WH-B,Pending,2.0,SP_46,East,2.0,70.0,
C-1857,Customer_603,female,55.0,,12345.0,Kathmandu ,Koshi,Nepal,P807,Product_214,IT,SmartX,42322.9,ORD-11856,17/06/2025,17,21.93,1.48,532821.19,Bank Transfer,Retail,WH-A,Pending,-2.0,SP_22,West,5.0,,No
CUST1898,Customer_1413,Male,41.0,,9837609256.0,ktm,Bagmati,Bangladesh,P423,Product_254,Furniture,SmartX,21395.5,ORD-11857,4/8/2025,-3,19.7,8.82,12528.23,Cash,Retail,WH-B,Cancelled,,SP_67,West,,,Yes
CUST1899,Customer_1312,M,49.0,invalid-email,12345.0,Kathmandu,Koshi,Nepal,P338,Product_148,IT,TechPro,42.0,,4/5/2025,0,25.67,11.81,,Cash,Wholesale,WH-B,Pending,11.0,SP_47,West,3.0,,Y
C-1860,Customer_2467,F,33.0,,,Nepalgunj,Lumbini,Nepal,P233,Product_418,Furniture,SmartX,42.0,,3/14/2025,0,16.58,12.28,,eSewa,Online,WH-C,deliverd,-2.0,SP_51,West,2.0,100.0,No
CUST1900,Customer_2384,M,-5.0,user1860@gmail.com,9841075775.0,Butwal,Madhesh,Bangladesh,P535,Product_198,Furniture,DataMax,-100.0,,6/11/2025,20,24.12,11.9,,Cash,Wholesale,WH-B,Delivered,,SP_9,West,4.0,,Yes
C-1862,Customer_828,Female,42.0,,,Butwal,Lumbini,Bangladesh,,Product_255,Electronics,CloudWare,-100.0,,,0,8.95,9.26,628034.25,Khalti,Online,WH-A,deliverd,12.0,SP_28,West,2.0,,Y
CUST1901,Customer_2097,M,-5.0,,,Butwal,Gandaki,Nepal,P347,Product_482,Electronics,TechPro,129.84,,16/05/2025,0,15.18,0.65,78016.76,Khalti,Online,WH-B,Delivered,-2.0,SP_54,Central,4.0,48.0,N
CUST1902,Customer_124,F,42.0,user1863@gmail.com,12345.0,Biratnagar,Madhesh,Bangladesh,P936,Product_440,IT,Nova,42.0,,11/21/2025,-3,11.8,3.88,850796.82,eSewa,Online,WH-B,Delivered,7.0,SP_54,West,,,N
CUST1903,Customer_2443,F,42.0,user1864@company.com,,Pokhara,Bagmati,India,P213,Product_379,Furniture,DataMax,44715.15,ORD-11864,17/05/2025,5,4.51,5.87,,Cash,Retail,WH-A,Delivered,,SP_72,West,3.0,,N
C-1866,Customer_2487,male,52.0,user1865@company.com,,Kathmandu ,Lumbini,Bangladesh,,Product_330,IT,Nova,5248.34,ORD-11865,12/24/2025,0,12.03,7.15,,Khalti,Wholesale,WH-A,Pending,13.0,SP_82,East,,,Yes
CUST1904,Customer_2213,Unknown,24.0,,9858769155.0,Pokhara,Lumbini,India,,Product_249,Office Supplies,CloudWare,4462.95,,9/6/2025,20,16.7,12.97,,Card,Wholesale,WH-B,Pending,6.0,SP_49,West,4.0,28.0,No
C-1868,Customer_2374,Male,-5.0,invalid-email,9872452369.0,Kathmandu,Lumbini,India,P482,Product_466,Office Supplies,Nova,-100.0,,5/18/2025,20,8.75,12.98,52077.5,eSewa,Retail,WH-C,Delivered,13.0,SP_48,Central,4.0,66.0,N
CUST1905,Customer_2053,male,18.0,user1868@gmail.com,12345.0,Pokhara,Bagmati,India,,Product_337,Information Technology,Nova,-100.0,,21/05/2025,0,8.49,9.55,864113.7,Bank Transfer,Retail,WH-B,Cancelled,-2.0,SP_27,West,99.0,72.0,Y
C-1870,Customer_137,F,150.0,invalid-email,,Pokhara,Madhesh,Nepal,P395,Product_125,I.T.,Nova,-100.0,,,0,13.41,6.4,993483.22,Khalti,Online,WH-B,Shipped,,SP_23,Central,99.0,45.0,N
CUST1906,Customer_1473,female,42.0,,,Kathmandu,Gandaki,Nepal,,Product_258,Furniture,Nova,42.0,,,20,6.93,8.89,578555.55,eSewa,Online,WH-B,deliverd,-2.0,SP_56,West,4.0,26.0,
C-1872,Customer_2010,Female,-5.0,user1871@gmail.com,,Butwal,Bagmati,Bangladesh,,Product_332,I.T.,Nova,42.0,ORD-11871,,-3,14.09,7.8,9246.74,Card,Wholesale,WH-B,deliverd,2.0,SP_58,West,5.0,,
C-1873,Customer_2112,Female,46.0,invalid-email,,Dharan,Bagmati,India,P267,Product_397,Information Technology,DataMax,22166.67,,5/1/2025,-3,26.34,2.41,,Bank Transfer,Retail,WH-A,Pending,-2.0,SP_48,Central,1.0,56.0,Yes
CUST1907,Customer_976,Male,42.0,user1873@company.com,9835625621.0,Pokhara,Gandaki,India,,Product_273,I.T.,Nova,-100.0,ORD-11873,3/5/2025,0,29.14,10.64,559489.04,Cash,Wholesale,WH-A,Delivered,,SP_46,East,2.0,,No
C-1875,Customer_458,Male,-5.0,,,ktm,Madhesh,Nepal,P674,Product_13,Office Supplies,Nova,20622.88,,25/06/2025,15,2.45,7.36,,Khalti,Wholesale,WH-C,Cancelled,13.0,SP_20,West,99.0,25.0,Yes
CUST1908,Customer_1004,male,-5.0,,9853050692.0,Nepalgunj,Bagmati,India,,Product_259,Information Technology,Nova,-100.0,,19/09/2025,-3,2.49,7.12,610399.27,Cash,Retail,WH-B,Delivered,-2.0,SP_43,Central,1.0,79.0,N
CUST1877,Customer_2269,F,-5.0,invalid-email,9828239378.0,Butwal,Koshi,Nepal,,Product_190,I.T.,DataMax,32550.94,ORD-11876,,0,5.37,1.59,,Bank Transfer,Online,WH-C,Delivered,,SP_13,Central,,87.0,
C-1878,Customer_2247,Female,42.0,user1877@gmail.com,12345.0,Butwal,Bagmati,Bangladesh,,Product_47,Furniture,Nova,-100.0,,6/22/2025,2,25.27,4.08,,Cash,Retail,WH-B,Cancelled,-2.0,SP_39,Central,99.0,,No
CUST1909,Customer_1617,Female,-5.0,,,ktm,Madhesh,Bangladesh,P810,Product_454,Electronics,TechPro,42.0,ORD-11878,,0,8.75,1.42,,eSewa,Wholesale,WH-A,Shipped,2.0,SP_89,East,2.0,46.0,Y
C-1880,Customer_2487,Female,28.0,user1879@gmail.com,,ktm,Madhesh,India,P109,Product_145,I.T.,SmartX,42.0,,14/01/2025,0,29.48,8.69,921429.6,Card,Wholesale,WH-C,deliverd,6.0,SP_89,Central,99.0,,
CUST1910,Customer_259,male,42.0,,,Biratnagar,Madhesh,Bangladesh,,Product_440,Office Supplies,TechPro,42.0,,2/10/2025,-3,10.91,13.8,,Card,Retail,WH-A,Shipped,-2.0,SP_15,West,99.0,43.0,Y
CUST1911,Customer_10,Female,42.0,invalid-email,,Lalitpur,Koshi,India,,Product_247,Furniture,SmartX,17494.94,ORD-11881,,1,7.06,8.28,67163.07,Bank Transfer,Online,WH-A,Pending,-2.0,SP_41,East,5.0,69.0,Y
C-1883,Customer_528,F,19.0,invalid-email,,Lalitpur,Lumbini,Bangladesh,,Product_371,Electronics,TechPro,42.0,,6/18/2025,0,5.15,8.41,,Card,Online,WH-C,Delivered,,SP_86,East,2.0,,
C-1884,Customer_2261,Male,-5.0,invalid-email,12345.0,Pokhara,Bagmati,India,P983,Product_386,Information Technology,SmartX,-100.0,ORD-11883,,-3,6.65,10.91,,eSewa,Retail,WH-B,Shipped,15.0,SP_26,West,1.0,,Y
CUST1885,Customer_2461,Male,42.0,invalid-email,,Kathmandu,Gandaki,India,P503,Product_74,Office Supplies,TechPro,15804.86,,8/14/2025,0,21.57,4.6,,Cash,Wholesale,WH-C,deliverd,-2.0,SP_38,East,3.0,40.0,No
CUST1912,Customer_142,female,23.0,,,Pokhara,Madhesh,Bangladesh,,Product_219,I.T.,DataMax,42.0,,6/10/2025,18,15.99,0.49,,Cash,Retail,WH-C,Cancelled,10.0,SP_64,West,99.0,,N
CUST1913,Customer_2062,F,150.0,,12345.0,Biratnagar,Lumbini,Nepal,,Product_18,Electronics,DataMax,-100.0,,,0,8.43,13.11,,Cash,Online,WH-C,Shipped,-2.0,SP_43,Central,2.0,,
CUST1914,Customer_2190,F,-5.0,invalid-email,9880615323.0,Pokhara,Madhesh,Bangladesh,,Product_468,Information Technology,SmartX,42.0,,9/9/2025,0,2.97,9.9,,Card,Retail,WH-C,deliverd,,SP_54,East,,,
CUST1889,Customer_2163,male,42.0,invalid-email,9860786600.0,ktm,Madhesh,Bangladesh,,Product_134,Office Supplies,CloudWare,42.0,ORD-11888,12/16/2025,8,28.48,1.29,709031.94,Bank Transfer,Wholesale,WH-B,deliverd,,SP_77,East,2.0,,N
